Time_s,Voltage_V,Current_A,Power_W,DTB_Temp_C,TC0_Temp_C,TC1_Temp_C
15.603,3.108,3.298,10.252,29.90,2286.10,33.39
23.894,3.152,3.296,10.388,29.90,2286.10,33.44
31.854,3.186,3.298,10.508,29.90,2286.12,33.43
38.826,3.211,3.298,10.591,29.95,2286.11,33.38
45.737,3.236,3.298,10.674,30.00,2286.11,33.38
52.709,3.257,3.298,10.742,30.00,2286.12,33.40
59.648,3.278,3.298,10.810,30.00,2286.11,33.41
66.618,3.296,3.298,10.871,30.00,2286.13,33.43
73.559,3.314,3.298,10.931,30.00,2286.12,33.43
80.549,3.330,3.296,10.976,30.00,2286.11,33.41
87.482,3.346,3.298,11.037,30.00,2286.11,33.40
95.403,3.362,3.298,11.090,30.05,2286.12,33.35
103.345,3.378,3.298,11.142,30.05,2286.12,33.33
110.355,3.390,3.298,11.180,30.05,2286.11,33.30
117.256,3.403,3.298,11.225,30.05,2286.12,33.26
124.207,3.415,3.298,11.263,30.05,2286.12,33.21
131.177,3.426,3.298,11.301,30.05,2286.13,33.17
138.139,3.436,3.298,11.331,30.05,2286.12,33.17
145.110,3.447,3.298,11.369,30.00,2286.12,33.18
152.011,3.456,3.298,11.399,29.95,2286.13,33.25
158.953,3.468,3.298,11.437,29.95,2286.12,33.29
165.973,3.477,3.298,11.467,29.95,2286.14,33.33
172.875,3.484,3.298,11.490,29.95,2286.11,33.32
179.836,3.493,3.298,11.520,29.95,2286.13,33.32
186.758,3.502,3.298,11.550,29.95,2286.12,33.31
193.729,3.509,3.298,11.573,29.95,2286.12,33.32
200.697,3.518,3.298,11.603,29.90,2286.13,33.36
207.660,3.525,3.298,11.626,29.90,2286.14,33.35
214.581,3.532,3.298,11.648,29.90,2286.12,33.34
221.422,3.541,3.298,11.678,29.90,2286.13,33.34
228.478,3.548,3.298,11.701,29.85,2286.14,33.42
235.443,3.555,3.298,11.724,29.85,2286.13,33.50
242.387,3.559,3.298,11.739,29.85,2286.14,33.53
249.362,3.566,3.298,11.761,29.90,2286.14,33.57
256.292,3.573,3.298,11.784,29.90,2286.13,33.58
263.260,3.577,3.298,11.799,29.95,2286.13,33.57
270.211,3.584,3.298,11.822,29.95,2286.13,33.54
277.140,3.589,3.298,11.837,30.05,2286.14,33.52
284.109,3.596,3.298,11.860,30.05,2286.13,33.47
291.047,3.600,3.298,11.875,30.05,2286.15,33.44
298.027,3.605,3.298,11.890,30.05,2286.14,33.39
304.956,3.607,3.298,11.897,30.05,2286.14,33.34
311.907,3.609,3.298,11.905,30.05,2286.14,33.32
318.859,3.614,3.298,11.920,30.05,2286.14,33.35
325.823,3.616,3.298,11.928,30.05,2286.14,33.36
332.780,3.616,3.298,11.928,30.05,2286.14,33.33
339.760,3.619,3.298,11.935,30.05,2286.15,33.32
347.701,3.621,3.298,11.943,30.00,2286.15,33.35
354.661,3.623,3.298,11.950,29.95,2286.13,33.44
361.491,3.623,3.298,11.950,29.90,2286.14,33.53
369.549,3.626,3.298,11.958,29.85,2286.15,33.65
376.513,3.628,3.298,11.965,29.85,2286.16,33.68
383.454,3.628,3.298,11.965,29.85,2286.15,33.69
390.444,3.630,3.298,11.973,29.90,2286.15,33.71
397.366,3.630,3.298,11.973,30.00,2286.16,33.69
404.337,3.632,3.298,11.980,30.00,2286.15,33.66
411.288,3.635,3.298,11.988,30.05,2286.15,33.66
419.240,3.635,3.298,11.988,30.05,2286.14,33.64
426.193,3.637,3.298,11.995,30.05,2286.14,33.59
433.131,3.639,3.298,12.003,30.05,2286.15,33.55
440.072,3.639,3.298,12.003,30.05,2286.15,33.51
447.069,3.642,3.298,12.011,30.05,2286.16,33.53
453.997,3.644,3.298,12.018,30.05,2286.14,33.54
460.933,3.644,3.298,12.018,30.05,2286.15,33.52
467.880,3.646,3.298,12.026,30.05,2286.15,33.50
474.849,3.648,3.298,12.033,29.95,2286.16,33.50
481.807,3.648,3.298,12.033,29.95,2286.15,33.55
489.746,3.651,3.298,12.041,29.90,2286.15,33.61
497.710,3.653,3.298,12.048,29.90,2286.16,33.73
504.646,3.653,3.298,12.048,29.90,2286.17,33.77
511.606,3.655,3.298,12.056,29.95,2286.16,33.81
518.539,3.658,3.298,12.063,29.95,2286.16,33.84
525.485,3.658,3.298,12.063,29.95,2286.15,33.85
532.444,3.660,3.298,12.071,29.95,2286.16,33.84
539.383,3.660,3.298,12.071,29.95,2286.15,33.83
546.346,3.662,3.298,12.078,30.00,2286.16,33.82
553.302,3.664,3.298,12.086,30.00,2286.16,33.81
560.256,3.664,3.298,12.086,30.00,2286.18,33.79
567.222,3.667,3.298,12.094,30.05,2286.18,33.78
574.173,3.667,3.298,12.094,30.05,2286.15,33.86
581.106,3.669,3.298,12.101,30.05,2286.16,33.88
588.071,3.671,3.298,12.109,30.05,2286.17,33.86
595.002,3.671,3.298,12.109,30.05,2286.17,33.84
601.973,3.674,3.298,12.116,30.00,2286.15,33.81
608.911,3.674,3.298,12.116,30.00,2286.16,33.80
615.867,3.676,3.298,12.124,30.00,2286.15,33.77
622.820,3.678,3.298,12.131,30.00,2286.17,33.74
629.766,3.678,3.298,12.131,30.00,2286.18,33.70
636.722,3.680,3.298,12.139,30.00,2286.17,33.66
643.707,3.683,3.298,12.146,30.00,2286.17,33.64
650.639,3.683,3.298,12.146,29.95,2286.16,33.68
657.598,3.685,3.298,12.154,29.90,2286.16,33.72
664.541,3.685,3.298,12.154,29.85,2286.16,33.81
671.492,3.687,3.298,12.162,29.85,2286.18,33.86
678.447,3.690,3.298,12.169,29.85,2286.18,33.92
685.379,3.690,3.298,12.169,29.80,2286.18,33.98
692.331,3.692,3.298,12.177,29.80,2286.16,34.01
699.283,3.692,3.298,12.177,29.80,2286.17,34.07
706.246,3.694,3.298,12.184,29.85,2286.18,34.08
713.196,3.694,3.298,12.184,29.95,2286.18,34.06
720.158,3.696,3.298,12.192,30.05,2286.15,34.02
727.112,3.699,3.298,12.199,30.05,2286.16,33.97
734.042,3.699,3.298,12.199,30.05,2286.16,33.92
742.036,3.701,3.298,12.207,30.05,2286.19,33.87
749.978,3.701,3.298,12.207,30.05,2286.16,33.82
757.890,3.703,3.298,12.214,30.05,2286.16,33.77
764.833,3.706,3.298,12.222,30.05,2286.17,33.72
771.808,3.706,3.298,12.222,30.05,2286.16,33.68
778.740,3.708,3.298,12.229,30.05,2286.16,33.64
785.693,3.708,3.298,12.229,30.05,2286.16,33.66
792.688,3.710,3.298,12.237,30.00,2286.16,33.66
799.574,3.712,3.298,12.245,29.95,2286.18,33.70
806.576,3.712,3.298,12.245,29.90,2286.17,33.77
813.513,3.715,3.298,12.252,29.90,2286.17,33.82
820.457,3.715,3.298,12.252,29.90,2286.15,33.82
827.413,3.717,3.298,12.260,29.95,2286.17,33.87
834.361,3.719,3.298,12.267,30.00,2286.16,33.92
841.312,3.719,3.296,12.259,30.00,2286.17,33.99
848.289,3.722,3.298,12.275,30.00,2286.17,34.00
855.206,3.722,3.298,12.275,30.00,2286.17,34.00
862.173,3.724,3.298,12.282,30.05,2286.17,33.95
869.173,3.726,3.298,12.290,30.00,2286.17,33.95
876.080,3.726,3.298,12.290,30.00,2286.16,33.92
883.018,3.729,3.298,12.297,30.05,2286.17,33.88
890.014,3.729,3.298,12.297,30.05,2286.17,33.83
896.919,3.731,3.298,12.305,30.00,2286.17,33.79
903.906,3.733,3.298,12.313,30.00,2286.17,33.81
910.835,3.733,3.298,12.313,30.00,2286.18,33.82
917.756,3.735,3.298,12.320,30.00,2286.16,33.80
924.727,3.738,3.298,12.328,29.95,2286.19,33.83
931.667,3.738,3.298,12.328,29.95,2286.17,33.83
938.620,3.740,3.298,12.335,29.95,2286.18,33.86
945.606,3.742,3.298,12.343,29.95,2286.20,33.84
952.527,3.742,3.298,12.343,29.95,2286.19,33.84
959.468,3.745,3.298,12.350,29.95,2286.19,33.84
966.470,3.745,3.298,12.350,29.95,2286.18,33.80
973.391,3.747,3.298,12.358,30.00,2286.20,33.79
980.335,3.749,3.298,12.365,30.00,2286.19,33.73
987.314,3.749,3.298,12.365,30.00,2286.19,33.70
994.285,3.751,3.298,12.373,29.95,2286.20,33.66
1001.204,3.751,3.298,12.373,29.95,2286.18,33.71
1008.155,3.754,3.298,12.380,29.95,2286.20,33.70
1015.093,3.756,3.298,12.388,29.95,2286.19,33.70
1022.084,3.756,3.298,12.388,29.90,2286.20,33.76
1029.004,3.758,3.298,12.396,29.90,2286.18,33.78
1035.985,3.758,3.298,12.396,29.95,2286.20,33.79
1042.907,3.761,3.298,12.403,29.95,2286.19,33.81
1049.877,3.761,3.298,12.403,30.00,2286.19,33.83
1056.849,3.763,3.298,12.411,30.00,2286.19,33.85
1063.779,3.763,3.298,12.411,30.00,2286.18,33.87
1070.699,3.765,3.298,12.418,30.00,2286.20,33.88
1077.671,3.765,3.298,12.418,30.00,2286.18,33.85
1084.625,3.767,3.298,12.426,30.00,2286.19,33.84
1091.596,3.767,3.298,12.426,30.05,2286.20,33.82
1098.539,3.770,3.298,12.433,30.00,2286.20,33.83
1105.521,3.770,3.298,12.433,29.95,2286.18,33.86
1113.454,3.772,3.298,12.441,29.90,2286.20,34.01
1121.363,3.774,3.298,12.448,29.90,2286.20,34.06
1129.299,3.774,3.298,12.448,29.90,2286.18,34.08
1136.272,3.777,3.298,12.456,30.00,2286.20,34.07
1143.211,3.777,3.298,12.456,30.00,2286.20,34.05
1150.204,3.777,3.298,12.456,30.05,2286.18,34.02
1157.143,3.779,3.298,12.463,30.05,2286.19,33.99
1164.065,3.779,3.298,12.463,30.10,2286.20,33.96
1171.020,3.781,3.298,12.471,30.10,2286.20,33.90
1178.035,3.781,3.298,12.471,30.10,2286.19,33.86
1184.938,3.783,3.298,12.479,30.10,2286.20,33.87
1191.902,3.783,3.298,12.479,30.05,2286.20,33.87
1198.853,3.783,3.298,12.479,30.05,2286.21,33.88
1205.837,3.786,3.298,12.486,30.05,2286.21,33.92
1212.762,3.786,3.298,12.486,29.95,2286.20,33.93
1219.698,3.788,3.298,12.494,29.95,2286.19,33.93
1226.635,3.788,3.298,12.494,29.90,2286.18,33.91
1233.606,3.790,3.298,12.501,29.95,2286.20,33.88
1240.555,3.790,3.298,12.501,29.95,2286.19,33.84
1247.511,3.790,3.298,12.501,29.95,2286.19,33.81
1254.469,3.793,3.298,12.509,29.95,2286.21,33.77
1261.404,3.793,3.298,12.509,29.95,2286.21,33.80
1268.368,3.795,3.298,12.516,29.95,2286.19,33.80
1275.297,3.795,3.298,12.516,29.95,2286.19,33.90
1282.279,3.795,3.298,12.516,29.90,2286.20,33.99
1289.200,3.797,3.298,12.524,29.95,2286.20,34.03
1296.169,3.797,3.298,12.524,29.95,2286.20,34.04
1303.137,3.799,3.298,12.531,29.95,2286.20,34.03
1310.082,3.799,3.298,12.531,30.00,2286.19,34.02
1317.013,3.799,3.298,12.531,30.00,2286.18,33.99
1323.968,3.802,3.298,12.539,30.00,2286.20,33.96
1330.940,3.802,3.298,12.539,30.00,2286.19,33.95
1338.871,3.804,3.298,12.547,30.05,2286.20,33.94
1345.826,3.804,3.298,12.547,30.05,2286.20,33.90
1352.789,3.806,3.298,12.554,30.05,2286.18,33.87
1359.749,3.806,3.298,12.554,30.05,2286.18,33.83
1366.689,3.806,3.298,12.554,30.00,2286.20,33.83
1373.621,3.809,3.298,12.562,30.00,2286.19,33.82
1380.581,3.809,3.298,12.562,29.95,2286.19,33.82
1387.532,3.811,3.298,12.569,29.95,2286.19,33.79
1394.536,3.811,3.298,12.569,29.95,2286.18,33.77
1401.436,3.811,3.298,12.569,29.95,2286.18,33.75
1409.399,3.813,3.298,12.577,29.95,2286.20,33.73
1416.342,3.813,3.298,12.577,29.90,2286.18,33.75
1423.292,3.815,3.298,12.584,29.90,2286.18,33.80
1430.253,3.815,3.298,12.584,29.90,2286.18,33.82
1437.204,3.818,3.298,12.592,29.90,2286.19,33.83
1444.166,3.818,3.298,12.592,29.90,2286.19,33.85
1451.108,3.818,3.298,12.592,29.90,2286.20,33.86
1459.080,3.820,3.298,12.599,29.90,2286.18,33.88
1468.014,3.820,3.298,12.599,29.90,2286.19,33.89
1474.976,3.822,3.298,12.607,29.90,2286.19,33.91
1481.896,3.822,3.298,12.607,29.90,2286.18,33.90
1488.868,3.825,3.298,12.614,29.90,2286.20,33.92
1495.811,3.825,3.298,12.614,29.90,2286.20,34.03
1502.762,3.825,3.298,12.614,29.90,2286.18,34.08
1509.714,3.827,3.298,12.622,29.95,2286.19,34.06
1516.660,3.827,3.298,12.622,29.95,2286.20,34.08
1523.664,3.829,3.298,12.630,29.95,2286.18,34.09
1530.580,3.829,3.298,12.630,30.00,2286.20,34.07
1537.524,3.832,3.298,12.637,30.00,2286.18,34.04
1544.481,3.832,3.298,12.637,30.05,2286.17,34.03
1551.424,3.832,3.298,12.637,30.05,2286.19,34.03
1558.406,3.834,3.298,12.645,30.05,2286.18,34.00
1565.323,3.834,3.298,12.645,30.05,2286.19,33.97
1572.278,3.836,3.298,12.652,30.05,2286.18,33.93
1579.246,3.836,3.298,12.652,30.05,2286.19,33.90
1586.202,3.838,3.298,12.660,30.05,2286.18,33.85
1593.151,3.838,3.298,12.660,30.05,2286.19,33.79
1600.100,3.838,3.298,12.660,30.05,2286.16,33.75
1607.036,3.841,3.298,12.667,30.05,2286.18,33.77
1614.011,3.841,3.298,12.667,29.95,2286.18,33.88
1620.955,3.843,3.298,12.675,29.95,2286.16,33.93
1627.953,3.843,3.298,12.675,29.95,2286.18,33.92
1634.896,3.845,3.298,12.682,29.95,2286.18,33.96
1642.820,3.845,3.298,12.682,29.95,2286.17,34.03
1649.766,3.845,3.298,12.682,29.95,2286.18,34.07
1656.742,3.848,3.298,12.690,30.00,2286.16,34.06
1663.666,3.848,3.298,12.690,30.05,2286.18,34.04
1670.630,3.850,3.298,12.698,30.05,2286.17,34.01
1677.624,3.850,3.298,12.698,30.05,2286.18,33.98
1684.538,3.852,3.298,12.705,30.05,2286.17,33.97
1691.510,3.852,3.298,12.705,30.05,2286.17,33.95
1698.427,3.854,3.298,12.713,30.00,2286.17,33.93
1705.386,3.854,3.298,12.713,30.00,2286.18,33.91
1712.349,3.854,3.298,12.713,30.00,2286.16,33.87
1719.293,3.857,3.298,12.720,30.00,2286.18,33.84
1726.229,3.857,3.298,12.720,30.00,2286.17,33.81
1733.187,3.859,3.298,12.728,29.95,2286.17,33.77
1740.137,3.859,3.298,12.728,29.95,2286.19,33.79
1747.084,3.861,3.298,12.735,29.90,2286.16,33.85
1754.032,3.861,3.298,12.735,29.90,2286.17,33.88
1760.994,3.861,3.298,12.735,29.90,2286.18,33.90
1768.001,3.864,3.298,12.743,29.90,2286.18,33.91
1774.888,3.864,3.298,12.743,29.90,2286.18,33.88
1781.873,3.866,3.298,12.750,29.90,2286.17,33.87
1788.805,3.866,3.298,12.750,29.90,2286.19,33.86
1795.747,3.868,3.298,12.758,29.90,2286.16,33.86
1802.703,3.868,3.298,12.758,29.90,2286.18,33.85
1809.706,3.868,3.298,12.758,29.90,2286.18,33.84
1817.599,3.870,3.298,12.765,29.90,2286.18,33.84
1824.543,3.870,3.298,12.765,29.90,2286.18,33.86
1831.484,3.873,3.298,12.773,29.90,2286.18,33.84
1838.472,3.873,3.298,12.773,29.90,2286.18,33.84
1845.404,3.875,3.298,12.781,29.90,2286.17,33.84
1852.418,3.875,3.298,12.781,29.95,2286.18,33.92
1859.339,3.875,3.298,12.781,29.95,2286.18,34.00
1866.282,3.877,3.298,12.788,29.95,2286.18,34.03
1873.235,3.877,3.298,12.788,29.95,2286.18,34.04
1880.248,3.880,3.298,12.796,29.95,2286.17,34.04
1887.163,3.880,3.298,12.796,30.00,2286.18,34.02
1894.103,3.882,3.298,12.803,30.00,2286.17,34.00
1902.053,3.882,3.298,12.803,30.00,2286.18,33.97
1910.989,3.884,3.298,12.811,30.00,2286.19,33.95
1917.949,3.884,3.298,12.811,30.00,2286.17,33.94
1924.903,3.884,3.298,12.811,30.05,2286.18,33.92
1931.832,3.886,3.298,12.818,30.05,2286.17,33.88
1938.801,3.886,3.298,12.818,30.10,2286.18,33.84
1945.772,3.889,3.298,12.826,30.10,2286.18,33.89
1952.725,3.889,3.298,12.826,30.10,2286.18,33.87
1959.665,3.889,3.298,12.826,30.10,2286.17,33.84
1966.604,3.891,3.298,12.833,30.10,2286.17,33.80
1973.562,3.891,3.298,12.833,30.05,2286.16,33.87
1980.549,3.893,3.298,12.841,30.05,2286.16,33.90
1987.464,3.893,3.298,12.841,30.05,2286.16,33.89
1994.440,3.893,3.298,12.841,29.95,2286.15,34.02
2002.358,3.896,3.298,12.848,29.90,2286.17,34.13
2009.311,3.896,3.298,12.848,29.90,2286.17,34.15
2016.314,3.898,3.298,12.856,29.90,2286.17,34.14
2023.220,3.898,3.298,12.856,29.90,2286.17,34.14
2030.145,3.900,3.298,12.864,29.90,2286.17,34.12
2037.111,3.900,3.298,12.864,29.90,2286.17,34.11
2044.073,3.900,3.298,12.864,29.95,2286.18,34.11
2051.032,3.902,3.298,12.871,29.95,2286.16,34.09
2057.959,3.902,3.298,12.871,29.95,2286.17,34.08
2064.935,3.905,3.298,12.879,30.00,2286.16,34.04
2071.909,3.905,3.298,12.879,30.05,2286.16,34.02
2078.710,3.905,3.298,12.879,30.10,2286.16,33.99
2085.778,3.907,3.298,12.886,30.10,2286.17,33.99
2092.774,3.907,3.298,12.886,30.10,2286.16,33.97
2099.669,3.909,3.298,12.894,30.00,2286.17,34.00
2106.644,3.909,3.298,12.894,30.00,2286.15,34.05
2113.631,3.912,3.298,12.901,29.95,2286.17,34.16
2120.539,3.912,3.298,12.901,29.95,2286.16,34.23
2127.486,3.912,3.298,12.901,29.95,2286.16,34.23
2134.432,3.914,3.298,12.909,29.95,2286.16,34.23
2141.364,3.914,3.298,12.909,30.00,2286.17,34.21
2148.339,3.916,3.298,12.916,30.00,2286.17,34.19
2155.281,3.916,3.298,12.916,30.05,2286.16,34.16
2162.299,3.918,3.298,12.924,30.05,2286.16,34.15
2169.207,3.918,3.298,12.924,30.05,2286.16,34.12
2176.180,3.918,3.298,12.924,30.05,2286.16,34.08
2183.118,3.921,3.298,12.932,30.05,2286.16,34.05
2190.070,3.921,3.298,12.932,30.05,2286.16,34.01
2197.021,3.923,3.298,12.939,30.05,2286.14,33.97
2203.982,3.923,3.298,12.939,30.05,2286.16,33.94
2210.986,3.923,3.298,12.939,30.00,2286.16,33.96
2217.890,3.925,3.298,12.947,30.00,2286.17,33.92
2224.831,3.925,3.298,12.947,29.95,2286.16,33.87
2231.783,3.928,3.298,12.954,29.95,2286.15,33.85
2238.745,3.928,3.298,12.954,29.95,2286.15,33.81
2245.686,3.930,3.298,12.962,29.90,2286.16,33.87
2252.629,3.930,3.298,12.962,29.90,2286.14,33.93
2259.591,3.932,3.298,12.969,29.85,2286.15,33.97
2266.542,3.932,3.298,12.969,29.85,2286.14,34.04
2273.492,3.932,3.298,12.969,29.85,2286.16,34.10
2280.442,3.935,3.298,12.977,29.85,2286.15,34.10
2287.401,3.935,3.298,12.977,29.85,2286.15,34.18
2294.342,3.937,3.298,12.984,29.85,2286.15,34.23
2301.353,3.937,3.298,12.984,29.85,2286.15,34.25
2308.243,3.939,3.298,12.992,29.85,2286.15,34.25
2315.195,3.939,3.298,12.992,29.90,2286.15,34.23
2322.156,3.941,3.298,12.999,29.90,2286.14,34.24
2329.158,3.941,3.298,12.999,29.95,2286.16,34.24
2336.050,3.944,3.298,13.007,30.00,2286.15,34.20
2343.011,3.944,3.298,13.007,30.00,2286.15,34.15
2349.943,3.946,3.298,13.015,30.00,2286.15,34.15
2356.921,3.946,3.298,13.015,30.10,2286.16,34.09
2363.875,3.948,3.298,13.022,30.10,2286.15,34.06
2370.841,3.948,3.298,13.022,30.05,2286.16,34.12
2377.768,3.951,3.298,13.030,30.05,2286.15,34.25
2384.723,3.951,3.298,13.030,30.05,2286.16,34.28
2391.704,3.953,3.298,13.037,30.05,2286.16,34.24
2398.633,3.953,3.298,13.037,30.05,2286.18,34.22
2405.559,3.955,3.298,13.045,30.05,2286.14,34.20
2412.535,3.955,3.298,13.045,30.05,2286.15,34.18
2419.468,3.957,3.298,13.052,30.00,2286.15,34.13
2426.424,3.957,3.298,13.052,30.00,2286.17,34.10
2433.409,3.960,3.298,13.060,29.95,2286.15,34.18
2441.327,3.960,3.298,13.060,29.90,2286.15,34.19
2448.294,3.962,3.298,13.067,29.95,2286.15,34.17
2455.230,3.962,3.298,13.067,29.95,2286.16,34.13
2462.196,3.964,3.298,13.075,29.95,2286.15,34.11
2469.133,3.964,3.298,13.075,29.95,2286.17,34.07
2476.083,3.967,3.298,13.083,29.95,2286.14,34.02
2483.034,3.969,3.298,13.090,30.00,2286.15,33.99
2490.003,3.969,3.298,13.090,30.00,2286.15,33.95
2496.935,3.971,3.298,13.098,30.00,2286.16,33.91
2503.896,3.971,3.298,13.098,30.00,2286.15,33.87
2510.828,3.973,3.298,13.105,30.00,2286.16,33.88
2517.848,3.973,3.298,13.105,30.00,2286.17,33.95
2524.747,3.976,3.298,13.113,30.00,2286.15,33.93
2532.694,3.978,3.298,13.120,29.95,2286.16,34.01
2539.670,3.978,3.298,13.120,29.95,2286.16,34.07
2546.616,3.980,3.298,13.128,29.90,2286.17,34.12
2553.552,3.980,3.298,13.128,29.90,2286.18,34.20
2560.503,3.983,3.298,13.135,29.90,2286.16,34.21
2567.447,3.985,3.298,13.143,29.90,2286.16,34.25
2574.425,3.985,3.298,13.143,29.95,2286.16,34.28
2581.400,3.987,3.298,13.150,29.95,2286.15,34.25
2588.325,3.987,3.298,13.150,30.00,2286.16,34.25
2595.287,3.989,3.298,13.158,30.00,2286.15,34.21
2602.211,3.992,3.298,13.166,30.00,2286.15,34.20
2609.165,3.992,3.298,13.166,30.05,2286.15,34.16
2616.125,3.994,3.298,13.173,30.05,2286.15,34.12
2623.070,3.994,3.298,13.173,30.05,2286.15,34.08
2630.010,3.996,3.298,13.181,30.05,2286.16,34.05
2636.990,3.999,3.298,13.188,30.10,2286.17,34.00
2643.922,3.999,3.298,13.188,30.10,2286.17,33.97
2650.902,4.001,3.298,13.196,30.05,2286.15,33.99
2657.832,4.001,3.298,13.196,30.05,2286.17,34.05
2664.773,4.003,3.298,13.203,30.05,2286.16,34.06
2671.724,4.005,3.298,13.211,30.00,2286.17,34.07
2678.695,4.005,3.298,13.211,30.00,2286.17,34.08
2685.666,4.008,3.298,13.218,29.95,2286.16,34.07
2692.618,4.010,3.298,13.226,29.95,2286.18,34.12
2699.539,4.010,3.298,13.226,29.95,2286.16,34.19
2706.511,4.012,3.298,13.233,29.95,2286.17,34.18
2713.437,4.012,3.298,13.233,29.95,2286.16,34.18
2720.412,4.015,3.298,13.241,30.00,2286.17,34.18
2727.378,4.017,3.298,13.249,30.00,2286.16,34.15
2734.340,4.017,3.298,13.249,30.05,2286.17,34.13
2741.253,4.019,3.298,13.256,30.05,2286.18,34.09
2748.218,4.019,3.298,13.256,30.05,2286.16,34.06
2755.160,4.021,3.298,13.264,30.05,2286.15,34.01
2763.120,4.024,3.298,13.271,30.05,2286.17,33.99
2770.096,4.024,3.298,13.271,30.00,2286.16,33.98
2777.022,4.026,3.298,13.279,30.00,2286.18,34.04
2783.969,4.028,3.298,13.286,30.00,2286.16,34.05
2790.915,4.028,3.298,13.286,30.00,2286.16,34.03
2797.900,4.031,3.298,13.294,30.00,2286.15,34.01
2804.827,4.031,3.298,13.294,30.00,2286.15,33.99
2811.772,4.033,3.298,13.301,30.00,2286.16,34.02
2818.726,4.035,3.298,13.309,30.00,2286.17,34.08
2825.681,4.035,3.298,13.309,30.00,2286.15,34.06
2832.609,4.038,3.298,13.317,30.00,2286.16,34.05
2839.588,4.038,3.298,13.317,30.00,2286.17,34.02
2846.547,4.040,3.298,13.324,30.00,2286.16,33.98
2853.499,4.042,3.298,13.332,30.00,2286.16,33.95
2860.437,4.042,3.298,13.332,30.00,2286.16,33.95
2867.377,4.044,3.298,13.339,30.00,2286.16,33.98
2874.326,4.047,3.298,13.347,30.00,2286.16,33.97
2881.316,4.047,3.298,13.347,30.00,2286.17,33.95
2888.226,4.049,3.298,13.354,29.95,2286.16,33.99
2895.185,4.049,3.298,13.354,29.95,2286.15,34.01
2902.134,4.051,3.298,13.362,29.95,2286.17,34.01
2909.130,4.054,3.298,13.369,29.95,2286.17,34.01
2916.038,4.054,3.298,13.369,29.90,2286.16,33.99
2922.999,4.056,3.298,13.377,29.90,2286.16,33.97
2929.948,4.056,3.298,13.377,29.95,2286.17,33.98
2936.912,4.058,3.298,13.384,29.95,2286.16,33.98
2943.848,4.060,3.298,13.392,29.95,2286.16,33.97
2950.821,4.060,3.298,13.392,29.95,2286.17,33.97
2957.772,4.063,3.298,13.400,29.95,2286.15,34.00
2964.732,4.063,3.298,13.400,29.95,2286.16,34.04
2971.673,4.065,3.298,13.407,29.95,2286.17,34.06
2978.626,4.065,3.298,13.407,29.90,2286.16,34.07
2985.586,4.067,3.298,13.415,29.85,2286.16,34.13
2992.556,4.070,3.298,13.422,29.85,2286.16,34.22
2999.496,4.070,3.298,13.422,29.85,2286.17,34.26
3006.436,4.072,3.298,13.430,29.85,2286.16,34.26
3013.396,4.072,3.298,13.430,29.90,2286.17,34.24
3021.326,4.074,3.298,13.437,29.90,2286.16,34.31
3028.297,4.076,3.298,13.445,29.95,2286.16,34.31
3035.248,4.076,3.298,13.445,30.00,2286.17,34.31
3043.200,4.079,3.298,13.452,30.00,2286.17,34.31
3050.152,4.079,3.298,13.452,30.00,2286.17,34.30
3057.094,4.081,3.298,13.460,30.05,2286.17,34.30
3064.055,4.083,3.298,13.468,30.05,2286.17,34.27
3070.997,4.083,3.298,13.468,30.05,2286.17,34.24
3077.974,4.086,3.298,13.475,30.05,2286.18,34.17
3084.919,4.086,3.298,13.475,30.10,2286.16,34.14
3091.858,4.088,3.298,13.483,30.10,2286.18,34.11
3098.799,4.088,3.298,13.483,30.10,2286.18,34.06
3105.778,4.090,3.298,13.490,30.05,2286.17,34.07
3112.705,4.092,3.298,13.498,30.00,2286.15,34.08
3119.659,4.092,3.298,13.498,29.95,2286.17,34.13
3126.615,4.095,3.298,13.505,29.95,2286.18,34.17
3133.594,4.095,3.298,13.505,29.95,2286.17,34.15
3140.511,4.097,3.298,13.513,29.90,2286.18,34.19
3147.496,4.097,3.298,13.513,29.90,2286.18,34.27
3154.431,4.099,3.298,13.520,29.90,2286.18,34.30
3161.385,4.099,3.298,13.520,29.90,2286.19,34.33
3168.357,4.102,3.298,13.528,29.95,2286.18,34.37
3175.304,4.104,3.298,13.535,29.95,2286.17,34.38
3182.252,4.104,3.298,13.535,29.95,2286.18,34.37
3189.235,4.106,3.298,13.543,29.95,2286.17,34.37
3196.146,4.106,3.298,13.543,30.05,2286.18,34.33
3203.146,4.108,3.298,13.551,30.10,2286.17,34.30
3210.093,4.108,3.298,13.551,30.10,2286.18,34.31
3218.012,4.111,3.298,13.558,30.10,2286.18,34.35
3224.940,4.111,3.298,13.558,30.10,2286.18,34.31
3231.891,4.113,3.298,13.566,30.05,2286.16,34.33
3238.884,4.113,3.298,13.566,30.05,2286.19,34.37
3245.812,4.115,3.298,13.573,30.05,2286.17,34.36
3252.774,4.118,3.298,13.581,30.10,2286.19,34.33
3259.713,4.118,3.298,13.581,30.10,2286.17,34.27
3267.647,4.120,3.298,13.588,30.10,2286.17,34.24
3274.664,4.120,3.298,13.588,30.10,2286.16,34.20
3281.582,4.122,3.298,13.596,30.10,2286.17,34.19
3288.521,4.122,3.298,13.596,30.10,2286.18,34.17
3295.458,4.124,3.298,13.603,30.10,2286.17,34.15
3302.449,4.124,3.298,13.603,30.10,2286.17,34.10
